Driver,Time,LapNumber,LapTime,Position,PitInTime,PitOutTime,dID,rID,Speed
PER,2348.784,27.0,0 days 00:01:12.843000,8.0,2345.451,,156,895,72.843
PER,2435.825,28.0,0 days 00:01:27.041000,11.0,,2368.297,156,895,87.041
ALO,485.654,1.0,0 days 00:01:22.092000,19.0,,412.643,103,895,82.092
ALO,1519.497,15.0,0 days 00:01:33.710000,17.0,1516.198,,103,895,93.71
ALO,1606.885,16.0,0 days 00:01:27.388000,17.0,,1537.731,103,895,87.388
LEC,483.317,1.0,0 days 00:01:19.755000,14.0,,,184,895,79.755
LEC,1515.695,15.0,0 days 00:01:34.254000,14.0,1512.447,,184,895,94.254
LEC,1602.255,16.0,0 days 00:01:26.560000,16.0,,1533.839,184,895,86.56
STR,482.101,1.0,0 days 00:01:18.539000,11.0,,,183,895,78.539
STR,1507.393,15.0,0 days 00:01:38.829000,11.0,1504.15,,183,895,98.829
STR,1595.109,16.0,0 days 00:01:27.716000,14.0,,1526.34,183,895,87.716
STR,5050.68,65.0,0 days 00:01:13.806000,13.0,5047.474,,183,895,73.806
STR,5138.243,66.0,0 days 00:01:27.563000,13.0,,5069.742,183,895,87.563
VAN,497.201,1.0,0 days 00:01:33.639000,20.0,493.9,,178,895,93.639
VAN,610.342,2.0,0 days 00:01:53.141000,20.0,,540.407,178,895,113.141
VAN,3359.693,40.0,0 days 00:01:15.660000,18.0,3356.374,,178,895,75.66
VAN,3447.975,41.0,0 days 00:01:28.282000,18.0,,3378.892,178,895,88.282
VAN,5132.451,65.0,0 days 00:01:24.589000,15.0,5129.153,,178,895,84.589
MAG,480.698,1.0,0 days 00:01:17.136000,7.0,,,168,895,77.136
MAG,2414.426,28.0,0 days 00:01:13.016000,6.0,2411.128,,168,895,73.016
MAG,2500.784,29.0,0 days 00:01:26.358000,9.0,,2433.177,168,895,86.358
HUL,481.494,1.0,0 days 00:01:17.932000,9.0,,,150,895,77.932
HAR,485.262,1.0,0 days 00:01:21.700000,18.0,,,182,895,81.7
RIC,479.868,1.0,0 days 00:01:16.306000,5.0,,,157,895,76.306
RIC,1475.605,15.0,0 days 00:01:28.735000,4.0,1472.397,,157,895,88.735
RIC,1568.735,16.0,0 days 00:01:33.130000,4.0,,1494.196,157,895,93.13
RIC,3084.738,38.0,0 days 00:01:14.630000,5.0,3081.508,,157,895,74.63
RIC,3170.819,39.0,0 days 00:01:26.081000,5.0,,3102.776,157,895,86.081
OCO,481.88,1.0,0 days 00:01:18.318000,10.0,,,176,895,78.318
OCO,1498.254,15.0,0 days 00:01:35.360000,8.0,1494.929,,176,895,95.36
OCO,1587.026,16.0,0 days 00:01:28.772000,9.0,,1517.464,176,895,88.772
VER,478.791,1.0,0 days 00:01:15.229000,3.0,,,174,895,75.229
VER,1470.034,15.0,0 days 00:01:27.553000,2.0,1466.71,,174,895,87.553
VER,1563.891,16.0,0 days 00:01:33.857000,2.0,,1487.899,174,895,93.857
VER,5319.586,71.0,0 days 00:01:07.623000,1.0,,,174,895,67.623
SIR,484.942,1.0,0 days 00:01:21.380000,17.0,,,185,895,81.38
SIR,2157.646,24.0,0 days 00:01:13.715000,13.0,2154.545,,185,895,73.715
SIR,2246.209,25.0,0 days 00:01:28.563000,17.0,,2177.468,185,895,88.563
SIR,4708.743,60.0,0 days 00:01:14.381000,15.0,4706.12,,185,895,74.381
SIR,4799.706,61.0,0 days 00:01:30.963000,15.0,,4730.403,185,895,90.963
HAM,476.566,1.0,0 days 00:01:13.004000,1.0,,,136,895,73.004
HAM,2172.209,25.0,0 days 00:01:12.250000,1.0,2168.952,,136,895,72.25
HAM,2257.248,26.0,0 days 00:01:25.039000,4.0,,2190.095,136,895,85.039
HAM,4044.293,52.0,0 days 00:01:11.638000,4.0,4041.068,,136,895,71.638
HAM,4128.363,53.0,0 days 00:01:24.070000,5.0,,4061.93,136,895,84.07
VET,480.932,1.0,0 days 00:01:17.370000,8.0,,,140,895,77.37
VET,1477.997,15.0,0 days 00:01:29.122000,5.0,1474.757,,140,895,89.122
VET,1574.109,16.0,0 days 00:01:36.112000,5.0,,1498.534,140,895,96.112
VET,5322.767,71.0,0 days 00:01:07.183000,3.0,,,140,895,67.183
SAI,482.451,1.0,0 days 00:01:18.889000,12.0,,,173,895,78.889
SAI,1500.614,15.0,0 days 00:01:35.806000,9.0,1497.322,,173,895,95.806
SAI,1589.045,16.0,0 days 00:01:28.431000,10.0,,1520.527,173,895,88.431
SAI,2857.876,34.0,0 days 00:01:15.982000,12.0,2854.552,,173,895,75.982
SAI,2949.336,35.0,0 days 00:01:31.460000,17.0,,2880.885,173,895,91.46
RAI,479.299,1.0,0 days 00:01:15.737000,4.0,,,107,895,75.737
RAI,1474.052,15.0,0 days 00:01:28.350000,3.0,1470.85,,107,895,88.35
RAI,1567.692,16.0,0 days 00:01:33.640000,3.0,,1492.282,107,895,93.64
RAI,5321.09,71.0,0 days 00:01:06.957000,2.0,,,107,895,66.957
BOT,477.327,1.0,0 days 00:01:13.765000,2.0,,,161,895,73.765
GRO,480.102,1.0,0 days 00:01:16.540000,6.0,,,146,895,76.54
GRO,1489.495,15.0,0 days 00:01:33.593000,6.0,1486.204,,146,895,93.593
GRO,1581.642,16.0,0 days 00:01:32.147000,8.0,,1508.307,146,895,92.147
ERI,484.191,1.0,0 days 00:01:20.629000,16.0,,,165,895,80.629
ERI,3622.382,45.0,0 days 00:01:13.355000,10.0,3619.16,,165,895,73.355
ERI,3708.404,46.0,0 days 00:01:26.022000,14.0,,3640.677,165,895,86.022
GAS,543.852,1.0,0 days 00:01:46.132000,12.0,,,180,896,106.132
GAS,2365.562,20.0,0 days 00:01:34.462000,9.0,2359.691,,180,896,94.462
GAS,2480.963,21.0,0 days 00:01:55.401000,15.0,,2388.348,180,896,115.401
GAS,3535.99,32.0,0 days 00:01:47.455000,12.0,3530.142,,180,896,107.455
GAS,3682.722,33.0,0 days 00:02:26.732000,14.0,,3559.863,180,896,146.732
GAS,5721.633,52.0,0 days 00:01:34.381000,10.0,,,180,896,94.381
PER,555.534,1.0,0 days 00:01:57.814000,19.0,,,156,896,117.814
PER,1703.421,13.0,0 days 00:01:35.580000,17.0,1697.527,,156,896,95.58
PER,1817.565,14.0,0 days 00:01:54.144000,19.0,,1726.201,156,896,114.144
PER,3539.275,32.0,0 days 00:01:48.640000,13.0,3533.378,,156,896,108.64
PER,3683.819,33.0,0 days 00:02:24.544000,15.0,,3562.191,156,896,144.544
PER,5722.212,52.0,0 days 00:01:34.147000,11.0,,,156,896,94.147
ALO,543.408,1.0,0 days 00:01:45.688000,11.0,,,103,896,105.688
ALO,1696.079,13.0,0 days 00:01:35.481000,12.0,1690.22,,103,896,95.481
ALO,1810.281,14.0,0 days 00:01:54.202000,17.0,,1718.858,103,896,114.202
ALO,3528.952,32.0,0 days 00:01:45.571000,7.0,3523.094,,103,896,105.571
ALO,3672.082,33.0,0 days 00:02:23.130000,10.0,,3551.161,103,896,143.13
ALO,5718.619,52.0,0 days 00:01:33.482000,8.0,,,103,896,93.482
LEC,540.36,1.0,0 days 00:01:42.640000,7.0,,,184,896,102.64
LEC,2164.595,18.0,0 days 00:01:35.269000,8.0,2158.814,,184,896,95.269
STR,546.767,1.0,0 days 00:01:49.047000,18.0,,448.181,183,896,109.047
STR,3357.454,30.0,0 days 00:01:37.719000,17.0,3351.613,,183,896,97.719
STR,3472.891,31.0,0 days 00:01:55.437000,18.0,,3379.302,183,896,115.437
STR,5725.61,52.0,0 days 00:01:33.957000,13.0,,,183,896,93.957
VAN,545.139,1.0,0 days 00:01:47.419000,15.0,,,178,896,107.419
VAN,2469.067,21.0,0 days 00:01:36.554000,11.0,2463.182,,178,896,96.554
VAN,2583.251,22.0,0 days 00:01:54.184000,16.0,,2491.45,178,896,114.184
VAN,3680.674,33.0,0 days 00:02:07.313000,13.0,3674.793,,178,896,127.313
VAN,3801.995,34.0,0 days 00:02:01.321000,15.0,,3703.438,178,896,121.321
VAN,5723.278,52.0,0 days 00:01:33.656000,12.0,,,178,896,93.656
MAG,542.56,1.0,0 days 00:01:44.840000,10.0,,,168,896,104.84
MAG,2834.797,25.0,0 days 00:01:33.964000,7.0,2828.915,,168,896,93.964
MAG,2949.264,26.0,0 days 00:01:54.467000,11.0,,2857.34,168,896,114.467
MAG,5720.692,52.0,0 days 00:01:36.136000,9.0,,,168,896,96.136
HUL,539.519,1.0,0 days 00:01:41.799000,6.0,,,150,896,101.799
HUL,2352.766,20.0,0 days 00:01:34.272000,7.0,2347.298,,150,896,94.272
HUL,2468.37,21.0,0 days 00:01:55.604000,10.0,,2375.551,150,896,115.604
HUL,5715.724,52.0,0 days 00:01:33.784000,6.0,,,150,896,93.784
HAR,612.22,1.0,0 days 00:02:54.472000,20.0,606.276,505.638,182,896,174.472
RIC,538.503,1.0,0 days 00:01:40.783000,5.0,,,157,896,100.783
RIC,2137.744,18.0,0 days 00:01:33.433000,3.0,2131.907,,157,896,93.433
RIC,2250.844,19.0,0 days 00:01:53.100000,5.0,,2160.067,157,896,113.1
RIC,3275.669,30.0,0 days 00:01:32.640000,4.0,3269.82,,157,896,92.64
RIC,3387.31,31.0,0 days 00:01:51.641000,6.0,,3297.786,157,896,111.641
RIC,5697.004,52.0,0 days 00:01:32.283000,5.0,,,157,896,92.283
OCO,540.929,1.0,0 days 00:01:43.209000,8.0,,,176,896,103.209
OCO,2261.446,19.0,0 days 00:01:34.382000,8.0,2255.542,,176,896,94.382
OCO,2376.002,20.0,0 days 00:01:54.556000,13.0,,2284.935,176,896,114.556
OCO,5717.434,52.0,0 days 00:01:33.879000,7.0,,,176,896,93.879
VER,536.68,1.0,0 days 00:01:38.960000,3.0,,,174,896,98.96
VER,2039.786,17.0,0 days 00:01:33.468000,3.0,2033.758,,174,896,93.468
VER,2153.012,18.0,0 days 00:01:53.226000,5.0,,2062.197,174,896,113.226
VER,3581.739,33.0,0 days 00:01:59.531000,3.0,3575.802,,174,896,119.531
VER,3726.605,34.0,0 days 00:02:24.866000,4.0,,3603.803,174,896,144.866
SIR,545.739,1.0,0 days 00:01:48.019000,16.0,,446.758,185,896,108.019
SIR,2485.47,21.0,0 days 00:01:35.879000,17.0,2479.59,,185,896,95.879
SIR,2601.626,22.0,0 days 00:01:56.156000,18.0,,2507.81,185,896,116.156
SIR,5735.617,52.0,0 days 00:01:34.620000,14.0,,,185,896,94.62
HAM,546.319,1.0,0 days 00:01:48.599000,17.0,,,136,896,108.599
HAM,2803.583,25.0,0 days 00:01:33.916000,3.0,2797.656,,136,896,93.916
HAM,2916.788,26.0,0 days 00:01:53.205000,6.0,,2826.585,136,896,113.205
HAM,5689.768,52.0,0 days 00:01:31.245000,2.0,,,136,896,91.245
VET,532.606,1.0,0 days 00:01:34.886000,1.0,,,140,896,94.886
VET,2311.225,20.0,0 days 00:01:33.745000,1.0,2305.342,,140,896,93.745
VET,2423.323,21.0,0 days 00:01:52.098000,2.0,,2333.905,140,896,112.098
VET,3561.427,33.0,0 days 00:01:54.144000,1.0,3555.521,,140,896,114.144
VET,5687.517,52.0,0 days 00:01:31.594000,1.0,,,140,896,91.594
SAI,541.459,1.0,0 days 00:01:43.739000,9.0,,,173,896,103.739
SAI,2075.151,17.0,0 days 00:01:35.531000,10.0,2069.244,,173,896,95.531
SAI,2190.145,18.0,0 days 00:01:54.994000,16.0,,2098.279,173,896,114.994
SAI,3532.907,32.0,0 days 00:01:47.349000,10.0,3526.922,,173,896,107.349
SAI,3677.729,33.0,0 days 00:02:24.822000,12.0,,3555.008,173,896,144.822
RAI,537.739,1.0,0 days 00:01:40.019000,4.0,,,107,896,100.019
RAI,1666.11,13.0,0 days 00:01:34.071000,4.0,1660.212,,107,896,94.071
RAI,1788.672,14.0,0 days 00:02:02.562000,10.0,,1698.731,107,896,122.562
RAI,3585.331,33.0,0 days 00:02:00.398000,4.0,3579.427,,107,896,120.398
RAI,3731.038,34.0,0 days 00:02:25.707000,5.0,,3608.399,107,896,145.707
RAI,5691.156,52.0,0 days 00:01:31.165000,3.0,,,107,896,91.165
BOT,534.538,1.0,0 days 00:01:36.818000,2.0,,,161,896,96.818
BOT,2409.328,21.0,0 days 00:01:33.608000,1.0,2403.335,,161,896,93.608
BOT,2520.831,22.0,0 days 00:01:51.503000,3.0,,2431.242,161,896,111.503
BOT,5696.409,52.0,0 days 00:01:32.248000,4.0,,,161,896,92.248
GRO,544.214,1.0,0 days 00:01:46.494000,13.0,,,146,896,106.494
GRO,2938.886,26.0,0 days 00:01:35.070000,7.0,2932.939,,146,896,95.07
GRO,3054.136,27.0,0 days 00:01:55.250000,15.0,,2962.206,146,896,115.25
ERI,544.61,1.0,0 days 00:01:46.890000,14.0,,,165,896,106.89
ERI,2751.278,24.0,0 days 00:01:35.021000,9.0,2745.47,,165,896,95.021
ERI,2864.074,25.0,0 days 00:01:52.796000,15.0,,2773.675,165,896,112.796
GAS,509.426,1.0,0 days 00:01:32.663000,18.0,,,180,897,92.663
GAS,3908.453,43.0,0 days 00:01:24.298000,16.0,3905.973,,180,897,84.298
GAS,4012.627,44.0,0 days 00:01:44.174000,18.0,,3925.802,180,897,104.174
GAS,4214.975,46.0,0 days 00:01:47.804000,19.0,4212.527,,180,897,107.804
GAS,4314.196,47.0,0 days 00:01:39.221000,19.0,,4232.029,180,897,99.221
PER,504.243,1.0,0 days 00:01:27.480000,8.0,,,156,897,87.48
PER,2190.704,22.0,0 days 00:01:22.980000,6.0,2188.227,,156,897,82.98
PER,2290.584,23.0,0 days 00:01:39.880000,14.0,,2214.355,156,897,99.88
PER,5997.164,67.0,0 days 00:01:19.445000,7.0,,,156,897,79.445
ALO,506.184,1.0,0 days 00:01:29.421000,11.0,,,103,897,89.421
ALO,2927.07,31.0,0 days 00:01:25.804000,10.0,2924.63,,103,897,85.804
ALO,3021.698,32.0,0 days 00:01:34.628000,15.0,,2943.556,103,897,94.628
ALO,3902.553,43.0,0 days 00:01:22.487000,14.0,3900.105,,103,897,82.487
ALO,4004.408,44.0,0 days 00:01:41.855000,17.0,,3921.194,103,897,101.855
ALO,4273.245,47.0,0 days 00:01:33.566000,18.0,4270.783,,103,897,93.566
ALO,4377.46,48.0,0 days 00:01:44.215000,18.0,,4291.675,103,897,104.215
ALO,5929.659,65.0,0 days 00:01:22.613000,16.0,5927.21,,103,897,82.613
LEC,505.629,1.0,0 days 00:01:28.866000,10.0,,,184,897,88.866
LEC,2040.633,20.0,0 days 00:01:23.865000,12.0,2038.279,,184,897,83.865
LEC,2133.825,21.0,0 days 00:01:33.192000,19.0,,2057.437,184,897,93.192
LEC,3886.978,43.0,0 days 00:01:24.533000,11.0,3884.628,,184,897,84.533
LEC,3988.854,44.0,0 days 00:01:41.876000,13.0,,3905.706,184,897,101.876
LEC,4172.68,46.0,0 days 00:01:33.091000,16.0,4170.228,,184,897,93.091
LEC,4270.91,47.0,0 days 00:01:38.230000,17.0,,4190.871,184,897,98.23
STR,508.523,1.0,0 days 00:01:31.760000,16.0,,,183,897,91.76
STR,2622.441,27.0,0 days 00:01:24.931000,19.0,2620.183,,183,897,84.931
STR,2717.049,28.0,0 days 00:01:34.608000,19.0,,2639.417,183,897,94.608
STR,4509.976,50.0,0 days 00:01:43.645000,15.0,4507.583,,183,897,103.645
STR,4641.387,51.0,0 days 00:02:11.411000,15.0,,4527.007,183,897,131.411
STR,4873.238,53.0,0 days 00:01:55.402000,13.0,4870.956,,183,897,115.402
VAN,510.114,1.0,0 days 00:01:33.351000,20.0,,,178,897,93.351
VAN,2785.823,29.0,0 days 00:01:23.665000,16.0,2783.369,,178,897,83.665
VAN,2880.388,30.0,0 days 00:01:34.565000,19.0,,2803.134,178,897,94.565
VAN,4785.783,52.0,0 days 00:01:59.884000,14.0,4783.325,,178,897,119.884
VAN,4891.557,53.0,0 days 00:01:45.774000,14.0,,4802.92,178,897,105.774
VAN,6013.225,67.0,0 days 00:01:17.537000,13.0,,,178,897,77.537
MAG,502.268,1.0,0 days 00:01:25.505000,5.0,,,168,897,85.505
MAG,2026.282,20.0,0 days 00:01:23.179000,6.0,2024.419,,168,897,83.179
MAG,2120.069,21.0,0 days 00:01:33.787000,10.0,,2043.733,168,897,93.787
MAG,4570.027,51.0,0 days 00:01:47.693000,9.0,4567.556,,168,897,107.693
MAG,4715.684,52.0,0 days 00:02:25.657000,11.0,,4602.325,168,897,145.657
MAG,5035.55,55.0,0 days 00:01:34.157000,12.0,5033.124,,168,897,94.157
MAG,5140.398,56.0,0 days 00:01:44.848000,12.0,,5060.799,168,897,104.848
MAG,6001.527,67.0,0 days 00:01:18.002000,12.0,,,168,897,78.002
HUL,503.105,1.0,0 days 00:01:26.342000,6.0,,,150,897,86.342
HUL,1870.251,18.0,0 days 00:01:23.448000,8.0,1867.75,,150,897,83.448
HUL,1963.967,19.0,0 days 00:01:33.716000,15.0,,1887.329,150,897,93.716
HUL,4552.158,51.0,0 days 00:01:39.023000,6.0,4549.697,,150,897,99.023
HUL,4685.914,52.0,0 days 00:02:13.756000,5.0,,4570.415,150,897,133.756
HUL,4992.107,55.0,0 days 00:01:32.913000,5.0,4989.637,,150,897,92.913
HUL,5102.253,56.0,0 days 00:01:50.146000,5.0,,5010.453,150,897,110.146
HUL,5993.217,67.0,0 days 00:01:18.698000,5.0,,,150,897,78.698
HAR,509.036,1.0,0 days 00:01:32.273000,17.0,,,182,897,92.273
HAR,2701.53,28.0,0 days 00:01:24.204000,16.0,2699.065,,182,897,84.204
HAR,2795.311,29.0,0 days 00:01:33.781000,17.0,,2718.348,182,897,93.781
HAR,4736.697,52.0,0 days 00:02:02.783000,12.0,4734.24,,182,897,122.783
HAR,4843.934,53.0,0 days 00:01:47.237000,12.0,,4754.258,182,897,107.237
HAR,6000.805,67.0,0 days 00:01:18.268000,11.0,,,182,897,78.268
RIC,509.618,1.0,0 days 00:01:32.855000,19.0,,,157,897,92.855
OCO,506.698,1.0,0 days 00:01:29.935000,12.0,,,176,897,89.935
OCO,2451.408,25.0,0 days 00:01:23.903000,13.0,2448.937,,176,897,83.903
OCO,2545.254,26.0,0 days 00:01:33.846000,20.0,,2468.5,176,897,93.846
OCO,5998.358,67.0,0 days 00:01:18.380000,8.0,,,176,897,78.38
VER,500.847,1.0,0 days 00:01:24.084000,4.0,,,174,897,84.084
VER,2712.013,29.0,0 days 00:01:23.099000,3.0,2709.567,,174,897,83.099
VER,2804.926,30.0,0 days 00:01:32.913000,5.0,,2729.271,174,897,92.913
VER,4054.966,46.0,0 days 00:01:25.249000,4.0,4052.485,,174,897,85.249
VER,4151.971,47.0,0 days 00:01:37.005000,5.0,,4071.771,174,897,97.005
VER,4242.484,48.0,0 days 00:01:30.513000,5.0,4240.046,,174,897,90.513
VER,4339.858,49.0,0 days 00:01:37.374000,5.0,,4259.079,174,897,97.374
VER,5974.262,67.0,0 days 00:01:15.879000,4.0,,,174,897,75.879
SIR,507.857,1.0,0 days 00:01:31.094000,14.0,,,185,897,91.094
SIR,2700.832,28.0,0 days 00:01:24.271000,15.0,2698.361,,185,897,84.271
SIR,2800.402,29.0,0 days 00:01:39.570000,19.0,,2722.52,185,897,99.57
SIR,4616.063,51.0,0 days 00:01:51.495000,14.0,4613.607,,185,897,111.495
HAM,506.822,1.0,0 days 00:01:30.059000,13.0,,,136,897,90.059
HAM,3733.373,42.0,0 days 00:01:21.893000,4.0,3731.106,,136,897,81.893
HAM,3824.489,43.0,0 days 00:01:31.116000,5.0,,3749.835,136,897,91.116
HAM,5966.608,67.0,0 days 00:01:15.808000,1.0,,,136,897,75.808
VET,497.584,1.0,0 days 00:01:20.821000,1.0,,,140,897,80.821
VET,2384.248,25.0,0 days 00:01:22.849000,1.0,2381.79,,140,897,82.849
VET,2476.286,26.0,0 days 00:01:32.038000,4.0,,2400.557,140,897,92.038
SAI,504.995,1.0,0 days 00:01:28.232000,9.0,,,173,897,88.232
SAI,2036.96,20.0,0 days 00:01:23.293000,10.0,2034.466,,173,897,83.293
SAI,2130.867,21.0,0 days 00:01:33.907000,17.0,,2054.624,173,897,93.907
SAI,4478.309,50.0,0 days 00:01:41.429000,11.0,4475.846,,173,897,101.429
SAI,4595.96,51.0,0 days 00:01:57.651000,12.0,,4495.472,173,897,117.651
SAI,5119.896,56.0,0 days 00:01:32.048000,10.0,5117.474,,173,897,92.048
SAI,5216.792,57.0,0 days 00:01:36.896000,11.0,,5137.992,173,897,96.896
SAI,5999.677,67.0,0 days 00:01:18.557000,10.0,,,173,897,78.557
RAI,500.08,1.0,0 days 00:01:23.317000,3.0,,,107,897,83.317
RAI,1525.364,14.0,0 days 00:01:21.741000,4.0,1523.004,,107,897,81.741
RAI,1617.817,15.0,0 days 00:01:32.453000,4.0,,1542.522,107,897,92.453
RAI,4695.168,53.0,0 days 00:02:11.483000,2.0,4692.816,,107,897,131.483
RAI,4833.593,54.0,0 days 00:02:18.425000,3.0,,4712.661,107,897,138.425
RAI,5973.34,67.0,0 days 00:01:16.226000,3.0,,,107,897,76.226
BOT,498.735,1.0,0 days 00:01:21.972000,2.0,,,161,897,81.972
BOT,2627.221,28.0,0 days 00:01:23.547000,1.0,2624.731,,161,897,83.547
BOT,2720.88,29.0,0 days 00:01:33.659000,5.0,,2643.904,161,897,93.659
BOT,4561.654,52.0,0 days 00:01:42.191000,1.0,4559.18,,161,897,102.191
BOT,4707.181,53.0,0 days 00:02:25.527000,3.0,,4592.455,161,897,145.527
BOT,5971.143,67.0,0 days 00:01:16.318000,2.0,,,161,897,76.318
GRO,503.702,1.0,0 days 00:01:26.939000,7.0,,,146,897,86.939
GRO,2114.811,21.0,0 days 00:01:23.258000,8.0,2112.33,,146,897,83.258
GRO,2210.676,22.0,0 days 00:01:35.865000,15.0,,2132.537,146,897,95.865
GRO,4568.893,51.0,0 days 00:01:50.226000,8.0,4566.431,,146,897,110.226
GRO,4702.12,52.0,0 days 00:02:13.227000,9.0,,4589.152,146,897,133.227
GRO,5033.407,55.0,0 days 00:01:33.736000,11.0,5030.968,,146,897,93.736
GRO,5133.45,56.0,0 days 00:01:40.043000,11.0,,5050.688,146,897,100.043
GRO,5995.479,67.0,0 days 00:01:17.104000,6.0,,,146,897,77.104
ERI,508.177,1.0,0 days 00:01:31.414000,15.0,,,165,897,91.414
ERI,3492.777,38.0,0 days 00:01:23.374000,12.0,3490.407,,165,897,83.374
ERI,3585.699,39.0,0 days 00:01:32.922000,15.0,,3509.129,165,897,92.922
ERI,5998.97,67.0,0 days 00:01:18.337000,9.0,,,165,897,78.337
GAS,509.019,1.0,0 days 00:01:31.753000,6.0,,,180,898,91.753
GAS,3141.476,32.0,0 days 00:01:26.145000,6.0,3139.802,,180,898,86.145
GAS,3242.685,33.0,0 days 00:01:41.209000,6.0,,3161.452,180,898,101.209
GAS,6326.966,70.0,0 days 00:01:21.982000,6.0,,,180,898,81.982
PER,514.91,1.0,0 days 00:01:37.644000,15.0,,,156,898,97.644
PER,2334.729,22.0,0 days 00:01:26.926000,15.0,2333.08,,156,898,86.926
PER,2438.344,23.0,0 days 00:01:43.615000,18.0,,2355.629,156,898,103.615
ALO,512.704,1.0,0 days 00:01:35.438000,11.0,,,103,898,95.438
ALO,3749.082,39.0,0 days 00:01:25.687000,7.0,3747.365,,103,898,85.687
ALO,3851.279,40.0,0 days 00:01:42.197000,9.0,,3769.179,103,898,102.197
STR,517.514,1.0,0 days 00:01:40.248000,19.0,,429.557,183,898,100.248
STR,4495.938,47.0,0 days 00:01:28.356000,17.0,4494.279,,183,898,88.356
STR,4598.617,48.0,0 days 00:01:42.679000,18.0,,4515.5,183,898,102.679
VAN,513.786,1.0,0 days 00:01:36.520000,13.0,,,178,898,96.52
VAN,3836.259,40.0,0 days 00:01:25.839000,7.0,3834.577,,178,898,85.839
VAN,3937.776,41.0,0 days 00:01:41.517000,9.0,,3856.283,178,898,101.517
MAG,509.723,1.0,0 days 00:01:32.457000,7.0,,,168,898,92.457
MAG,3067.589,31.0,0 days 00:01:26.692000,7.0,3065.904,,168,898,86.692
MAG,3171.555,32.0,0 days 00:01:43.966000,9.0,,3091.028,168,898,103.966
HUL,511.879,1.0,0 days 00:01:34.613000,10.0,,,150,898,94.613
HUL,2406.071,23.0,0 days 00:01:26.677000,11.0,2404.395,,150,898,86.677
HUL,2507.095,24.0,0 days 00:01:41.024000,14.0,,2428.577,150,898,101.024
HUL,4727.012,50.0,0 days 00:01:41.926000,12.0,4725.285,,150,898,101.926
HUL,4829.161,51.0,0 days 00:01:42.149000,14.0,,4747.943,150,898,102.149
HAR,511.384,1.0,0 days 00:01:34.118000,9.0,,,182,898,94.118
HAR,2488.674,24.0,0 days 00:01:26.305000,10.0,2487.039,,182,898,86.305
